site_number,site,buff_dist,harvest,harvest_2000,harvest_pre2000,pipeline,roads,seismic_lines,veg_edges,wells,lc_agriculture,lc_broadleaf,lc_coniferous,lc_developed,lc_grassland,lc_mixed,lc_shrub
26,LUC_26,2250,0.28947642000000007,0.13674168245406018,0.15273473727405337,0.018653409000000003,0.015573344,0.00144822,0.027966050000000003,0.030707978,0,0.253952528,0.44368809000000003,0.108347848,0.030125217,0.039793714,0.12409260500000002
30,LUBF_30,2250,0.10573388900000001,0.10561899134380363,1.14897488087278e-4,0.013940614,0.010508425999999998,0.002979698,0.017780336000000004,0.019183521,0,0.5404834249999999,0.202644651,0.08353142100000001,0.007556563999999998,0.070321599,0.095462338
31,LUC_31,2250,0.37152276800000006,0.16831950216187597,0.20320326624510962,0.008831493999999999,0.010790988,0.0019738369999999996,0.027502997,0.015540151,0,0.21989195100000003,0.231552323,0.055015011,0.051047783,0.114473383,0.25029556399999997
35,LUBF_35,2250,0.026526559,0.01783718476449751,0.008689373805540699,0.023607094000000002,0.00964559,0.0022702230000000005,0.015534381,0.016366414,0,0.6213376429999999,0.15209372300000001,0.075967796,0.037414794999999994,0.11318604400000001,0
37,LUC_37,2250,0.47979230500000003,0.35534941108221807,0.12444289374636343,0.008784447999999999,0.010703755999999998,0.0015327790000000002,0.01981011,0.015091298000000001,0,0.06958999399999997,0.7050655989999999,0.09106118,0.102660998,0,0.031622226
38,LUC_38,2250,0.228303964,0.1695232758554851,0.05878068800572793,0.033058290000000004,0.0157571,0.006139812,0.025907533000000003,0.019230255999999998,0,0.194943726,0.4329158770000001,0.12352242700000002,0.10699420000000003,0.057993346,0.08363042100000001
39,LUS_39,2250,0.25672452500000004,0.09364893848297828,0.16307558698813424,0.006282826,0.005087084,0.003100283,0.012335618,0.011039143999999997,0,0.27007984100000004,0.289137389,0.021445398000000004,0.025829361,0.091616524,0.21257093700000002
42,LUC_42,2250,0.40351985700000004,0.19224570928308574,0.21127414785179696,0.00726134,0.00907869,0.003266684,0.014970867,0.015529536,0,0.16391895400000003,0.565511357,0.07118517100000002,0.13404634100000004,0,0.023460224000000002
44,LUBF_44,2250,0.267203941,0.17210440105849464,0.09509953970263879,0.009478572999999999,0.0055002079999999995,0.004098898,0.008762292999999999,0.020092261999999996,0,0.34365033199999995,0.29683726000000005,0.03673145,0.024913333000000003,0.07135472000000001,0.149567725
45,LUC_45,2250,0.190493579,0.07334081009094853,0.1171527689743298,0.01905048,0.013461385,0.004853144,0.037559722000000004,0.015874087,0,0.175163227,0.36823539499999997,0.08699779,0.07056607500000002,0.060017473999999994,0.173312018
46,LUBF_46,2250,0.124357141,0.12435714091749181,0,0.023325290000000002,0.011704069,0.0038234119999999996,0.016244847999999996,0.018901251,0,0.501225809,0.19156689200000002,0.082977759,0.085026368,0.012273767,0.12692940600000002
51,LUC_51,2250,0.33988786200000004,0.1987536043438108,0.14113425813303243,0.009112406999999998,0.0070756560000000005,0.0059768719999999985,0.021174365000000004,0.008747603,0,0.22473853100000002,0.47765411100000005,0.063230803,0.05413525400000001,0.09790039699999999,0.07360575300000002
55,LUBF_55,2250,0.35258397900000005,0.27112031891451727,0.08146365982064321,0.02781761,0.012480156,0.003469984,0.024451535000000007,0.020990201,0,0.149826017,0.364728127,0.100500476,0.133362212,0.06904985699999998,0.180291643
56,LUS_56,2250,0.32200967300000005,0.215525750731138,0.10648392187987349,0.010921419999999998,0.006219339,0.004235210999999999,0.008776648,0.014813214,0,0.22327166399999998,0.36937662300000007,0.041801264000000005,0.014379758,0.083500012,0.20215838200000003
58,LUBF_58,2250,0.097850657,0.09785065743432551,0,0.013718482999999998,0.012362444999999996,0.0028200169999999997,0.021579506000000002,0.013879232,0,0.38199669500000005,0.4031745750000001,0.09335849199999997,0.06708005,0.04801164800000001,0.006378543999999999
60,LUC_60,2250,0.0073693280000000005,0.00736932750075905,0,0.03570703599999999,0.016961076000000002,0.0033220759999999998,0.032905237,0.021589078999999997,0,0.32835182,0.308058096,0.13577376,0.180062551,0.041872146000000006,0.0058816300000000005
62,LUBF_62,2250,0.27934103,0.19750468516590863,0.08183634450362123,0.010588147,0.007713175,0.005415074999999999,0.015876194,0.013258492999999998,0,0.2678764410000001,0.323255233,0.096939427,0.021647687,0.097337244,0.13662584
63,LUBF_63,2250,0.025962503,0.02168654345798997,0.0042759595567617775,0.03655919800000001,0.013578466999999999,0.0040345239999999985,0.025446484999999998,0.018861312,0,0.47294236800000006,0.14946787500000003,0.11759352800000002,0.20933138500000004,0.028475082000000002,0.022189759999999996
67,LUBF_67,2250,0.254117823,0.1483383803503141,0.1057794427187452,0.026222379,0.014399658,0.0017371380000000003,0.023356908000000003,0.019435157,0,0.35449361999999995,0.327028456,0.100046912,0.119094905,0.010604285000000001,0.088731823
70,LUS_70,2250,0.189302377,0.18664515774054194,0.0026572194414952698,0,0,0.009331410999999998,0.001778678,0,0,0,0.21169288700000002,0.015023546999999998,0.031198438000000002,0,0.7420851289999999
74,LUG_74,2250,0.39683969500000005,0.37863928561946675,0.0182004089894515,0.003738995,0,0.0047773239999999995,0.0020199759999999997,0,0,0.0074214450000000005,0.09085817199999999,0.0037313500000000005,0.188229887,0,0.709759147
75,LUBF_75,2250,0.17493347400000003,0.108113006710323,0.06682046701780128,0,0.004462451,0.005910438999999999,0.0019664139999999997,6.58852e-4,0,0.856413207,0.014531002000000001,0.014299433,0,0.114756358,0
77,LUC_77,2250,0.184647146,0.09621449307604352,0.08843265261579888,0.016362655000000004,0.009788953999999997,0.004204275999999999,0.019994984000000004,0.021219474,0,0.095608709,0.685637437,0.08532831099999999,0.030212753999999998,0.011568186999999997,0.091644603
81,LUBF_81,2250,0.21457443400000004,0.1026822653861322,0.111892168739301,0.003767822,0.004203178,0.003804146,0.011322715999999998,0.006209062,0,0.24325907400000002,0.5719296740000002,0.04407697099999999,0,0.030399252999999998,0.110335027
83,LUBF_83,2250,0.21077375,0.11182000707513508,0.09895374337529202,0,0.002885151,0.004328186000000001,0.0032175730000000005,6.58852e-4,0,0.839992185,0.029668799,0.020849011999999997,7.21541e-4,0.08676275800000002,0.022005706
88,LUBF_88,2250,0.25745852300000005,0.25745852313926465,0,0,0.003073196,0.011420172999999997,0.004955123,0.001513719,0,0.4703640930000001,0.13367379299999999,0.040895066,0,0.18031082199999998,0.17475622500000002
94,LUS_94,2250,0.40913852,0.3998407470022995,0.009297773010563028,0,0.007426655,0.0024746410000000005,0.026753723,0.002050007,0,0.7009383659999999,0,0.06728025000000001,0.018543812,0.019329054000000002,0.181831046
95,LUS_95,2250,0.562585809,0.5625858085481863,0,0,6.50529e-4,0.004998133,0.0011344050000000002,0,0,0.6319662439999999,0.0044285950000000004,0.015267467999999998,0.002405057,0.0020272890000000003,0.34390534799999994
99,LUBF_99,2250,0.022984335000000005,0.0229843349303862,0,0.008695777999999998,0.0010023780000000002,0.00814357,0.0033957969999999994,0.007100349000000001,0,0.701595173,0.154881605,0.021208610000000003,0.034295003,0.019310145,0.068709464
100,LUUK_100,2250,0.3719593120000001,0.0246145482140412,0.27416557646623413,0,0.002596793,0.005758159,0.00257017,0,0,0.979773648,0,0.018792124,0,0,0.001434228
104,LUBF_104,2250,0.32368051100000006,0.033412355126103355,0.28446348176347314,0.003691735,8.58312e-4,0.00406823,0.0015829040000000002,0.0029840730000000003,0,0.891177454,0.034820313000000006,0.010381894,0.019207358,0.011036912000000001,0.03337606800000001
105,LUBF_105,2250,0.19411952799999999,0.0513980955618087,0.14272143219635278,8.47078e-4,0.003061549,0.006316509999999999,0.0044037270000000005,0.003336157,0,0.8153432700000001,0.09770975700000001,0.021161256000000003,0.002317716,0.006213646999999999,0.057254356
107,LUS_107,2250,0.29386055400000005,0.29386055434982444,0,0,0.002557187,0.005009243,0.002086625,0,0,0.6964882379999999,0.063744889,0.012236064000000001,0.003300928,0.004960457,0.21926942400000005
110,LUC_110,2250,0.139833079,0.13983307866597222,0,0,0.002083974,0.005596495,0,0.0012562309999999998,0,0.553038346,0.2820265620000001,0,0,0.16493509200000003,0
117,LUC_117,2250,0.127368369,0,0,0.003349767,0.007395211999999999,0.003996695,0.014240934,0.0024047000000000005,0.16509498100000003,0.47905973100000004,0.17183930400000003,0.042945252999999996,0.036267111,0.038277983999999994,0.066515636
118,LUS_118,2250,0.18710447600000002,0.08027518595186173,0.04381590387059689,2.03072e-4,0.001073395,0.008090016,0.002849963,0.0019657809999999998,0,0.755632007,0.089639047,0.0075732939999999995,0.012055425,0.027863666,0.10723656100000002
119,LUAG_119,2250,0.093499295,0,0,3.56338e-4,0.00624181,0.005378539999999999,0.009426298999999999,8.015639999999999e-4,0.2822720630000001,0.32001537100000005,0.098391054,0.038270882,0.034874783,0.099051776,0.12712406999999998
120,LUS_120,2250,0.10009572200000003,0,0,0,0.0029469529999999996,0.007608621,0.004835628,0.0024047050000000005,0.17201111800000002,0.5900643529999999,0.049145151000000005,0.032443313,0.010646633,0.062189845,0.083499588
121,LUBF_121,2250,0.085514033,0,0,0.001208308,0.0058681010000000006,0.009307755,0.009307425,0.00316841,0.046037315,0.8527041940000001,0.020113699,0.040944549,0.011308456999999997,0,0.028891788999999998
124,LUAG_124,2250,0.139273721,0,0,0,0.009298619,6.759549999999999e-4,0.011427459999999997,0.0016030579999999997,0.4473505890000001,0.399134731,0,0.060307478,0.015295282,0,0.044662677000000005
125,LUW_125,2250,0.042469664000000004,0,0,0,0.005254363000000001,0.0027886990000000004,0.006670148999999999,0,0.21548217200000003,0.524632132,0.0044861680000000004,0.033717263000000004,0.015530111,0.021377527000000004,0.05222299700000001
130,LUBF_130,2250,0.006903447,0,0,0,4.68758e-4,5.39092e-4,4.713670000000001e-4,0,0.025220825,0.22308940800000002,0,0.002955858,0.11436975,0,0.028948173
131,LUS_131,2250,0,0,0,0,0,6.68e-5,0,0,0,0.10636430000000001,0,0,0.034071713000000003,0,0.019503618
132,LUBF_132,2250,0.04803296800000001,0,0,0,0.007094949000000001,0.0011399350000000001,0.01194342,0,0.38056818100000006,0.355029078,0.001985263,0.06047597699999999,0.03757161900000001,0.013170197,0.048532595000000005
136,LUS_136,2250,0.008001666999999999,0,0,0,0.001546374,3.25e-6,0.002055353,9.06768e-4,0.07660453900000001,0.029648206999999996,0,0.008734608,0.17021531200000004,0,0.08943850899999999
137,LUAG_137,2250,0.0371205,0,0,0,0.009028385000000002,0.0016085149999999998,0.017059616,0.0018536869999999997,0.265283021,0.403296519,0,0.098572805,0.04317377700000001,0,0.060364164
140,LUBF_140,2250,0,0,0,6.574939999999999e-4,0.005421936,5.49122e-4,0.006629908,0,0.2929167570000001,0.109755822,0,0.04319890700000001,0.004109802,0,0.01653556
141,LUC_141,2250,0.19683933800000003,0.09912255214061089,0.09771678631988746,0.011457805,0.00722516,0.0032312140000000005,0.013771772,0.0016906349999999998,0,0.4844499750000001,0.293049696,0.047478051,0.038401751,0.055145882,0.08147464900000001
1,LUD_1,2500,0.358846157,0.19384872920495858,0.16499742811885745,0.009025715999999998,0.008920243,0.007024165,0.015224705,0.016766950000000003,0,0.070993017,0.411532724,0.080630166,0.003407436,0.0016186619999999999,0.4318180000000001
2,LUC_2,2500,0.47985897700000013,0.30239570214557104,0.17746327514416047,0.036800147000000005,0.017955435000000002,0.0037183490000000006,0.031746699999999996,0.038087041,0,0.03202319700000001,0.529088239,0.16003240000000002,0.07608462000000002,0.001760402,0.20101114400000003
4,LUC_4,2500,0.267935704,0.25054040408764583,0.017395299899012368,0.031090284,0.016111809,0.008113170999999997,0.027326310000000003,0.031511502,0,0.08656185400000001,0.6244155749999999,0.116975334,0.044252741,0.002232035,0.125562465
6,LUS_6,2500,0.40564963,0.2274734282324997,0.17817620217598093,0.028121947,0.014935653,0.003638325,0.025406317000000005,0.023776303,0,0.13217632599999998,0.38362042,0.13920596500000001,0.056877193000000006,0.010080747,0.26737854800000005
10,LUS_10,2500,0.6030373939999999,0.22735624884081093,0.3756811453175075,0.001500065,0.00673201,8.04861e-4,0.00896434,0.009276576999999998,0,0.14494258700000004,0.36756607700000005,0.050933742000000004,0.007395199,0.006426002,0.42273639
12,LUBF_12,2500,0.356530708,0.12451398349579519,0.23201672462093467,0.023671745,0.01569373,0.002132548,0.04046409199999999,0.012393805,0,0.31403029,0.188640136,0.128161257,0.0682848,0.025028779,0.250671629
13,LUC_13,2500,0.530032439,0.19109938346507077,0.3389330558047688,0.007613806999999999,0.011237503,0.0018787479999999997,0.021256632,0.011834006,0,0.22248125800000002,0.41617613400000003,0.093028163,0.04849271,0.008491295999999999,0.197127889
17,LUC_17,2500,0.5888341879999999,0.27182181391272914,0.317012374387973,0.006438198000000001,0.008251744,0.0010300020000000001,0.014760026999999998,0.013878810999999998,0,0.12980539000000002,0.516057113,0.06934429799999998,0.047543372,0,0.189927633
18,LUC_18,2500,0.586793645,0.27061611105176425,0.31617753412996025,0.001324323,0.004779926,0.001064115,0.009422085999999998,0.01177297,0,0.029875204,0.37852608000000004,0.0033149969999999996,0.016431023,0.004460542,0.5651980930000001
21,LUC_21,2500,0.579642524,0.246377702228365,0.33326482204629304,0.005497437,0.0061515549999999995,6.66937e-4,0.009988990999999997,0.008877375,0,0.12758718700000002,0.30742410500000006,0.066852654,0.001012299,0.014950132999999999,0.482173622
23,LUC_23,2500,0.499244161,0.49924416128843235,0,0.021574989000000003,0.016365519999999998,0.0013291109999999998,0.029529889999999996,0.022246141,0,0.041845727000000006,0.603067606,0.129074592,0.083480948,0.0011158670000000002,0.14141526000000004
24,LUC_24,2500,0.355893409,0.17941829427955538,0.176475115215107,0.016077842,0.012030037999999998,0.0017011600000000002,0.021884532,0.027377217,0,0.18237587199999997,0.393575545,0.07720235000000002,0.021665440000000005,0.030485292,0.294695502
26,LUC_26,2500,0.3018760750000001,0.13929358431280517,0.16258249071251052,0.018078065000000004,0.014743220999999999,0.001380629,0.026608367000000004,0.027174201000000002,0,0.23464430600000002,0.428057008,0.102802982,0.03242644599999999,0.036429423999999995,0.165639836
30,LUBF_30,2500,0.117970115,0.11595279309168666,0.0020173218206100095,0.013165869,0.010085451999999998,0.002676065,0.016833948999999997,0.017461707,0,0.5148085320000001,0.21456012700000002,0.079544328,0.010303320999999999,0.07226887600000001,0.108514816
31,LUC_31,2500,0.388053116,0.16998913754454564,0.21806397830024188,0.007970249000000002,0.009859138,0.0021499069999999995,0.025279312,0.015699373,0,0.224188654,0.24032739000000003,0.050374703,0.04527524599999999,0.11287306,0.25668519500000003
35,LUBF_35,2500,0.040700949,0.029865558837249572,0.010835390341839226,0.021736339,0.009484824000000001,0.002909013,0.014767500999999999,0.018800692999999997,0,0.6221721149999999,0.15736681200000002,0.07280654900000001,0.042087245999999995,0.10419154900000002,0.0013757279999999999
37,LUC_37,2500,0.4812842970000001,0.3466064394252669,0.13467785759334322,0.008375092,0.010715793,0.0014324000000000001,0.019106932,0.015596872,0,0.07331024000000001,0.7070738799999999,0.08858734899999998,0.103345836,0,0.027682691
38,LUC_38,2500,0.24001875100000003,0.15553090006652404,0.08448785130339122,0.028432619,0.015660530000000002,0.005981568,0.028687601,0.018966440999999997,0,0.19062368799999999,0.45022619700000005,0.118774485,0.09239916199999999,0.05324165300000001,0.094734813
39,LUS_39,2500,0.24274113500000005,0.1004845554567938,0.14225657925734142,0.006605158,0.006326134,0.003094444,0.016048058,0.014318270999999997,0,0.2888080030000001,0.28943639100000007,0.028556606000000002,0.025771453000000003,0.097038676,0.191459513
42,LUC_42,2500,0.370204955,0.18055833471090033,0.1896466203248097,0.0076369839999999994,0.00907144,0.0035142010000000002,0.014731083999999998,0.014837987,0,0.17909086300000002,0.558212227,0.069202287,0.12469114500000003,0,0.029312199999999997
44,LUBF_44,2500,0.2705226700000001,0.17398310561633165,0.0965395645641994,0.010914425,0.006279423,0.003949205,0.010566503000000001,0.019454436000000002,0,0.331366429,0.30157664500000003,0.043527851000000006,0.026515397000000007,0.07733661000000001,0.15070937300000004
45,LUC_45,2500,0.19003457299999998,0.07718034756113488,0.11285422586514135,0.020052132,0.014412881,0.004626126,0.038302772,0.015541198,0,0.180381202,0.34367994199999996,0.099290696,0.073949717,0.065916508,0.16890695700000002
46,LUBF_46,2500,0.141232077,0.13774590220238478,0.00348617494408914,0.023836599999999996,0.012138851999999999,0.00355901,0.017501920000000004,0.020066672999999997,0,0.474243188,0.21845537900000003,0.088214506,0.08131480899999999,0.01905358,0.11735845599999999
51,LUC_51,2500,0.3302186,0.1955884545796199,0.13463014520421987,0.009853377999999998,0.007827503,0.005424033,0.022750406,0.008785147,0,0.225788801,0.46461001300000004,0.06787625400000001,0.057562554,0.103372002,0.07073755400000001
55,LUBF_55,2500,0.333712883,0.2588813409478756,0.07483154185966999,0.027660324000000003,0.012439308999999999,0.0034572790000000006,0.024195318000000004,0.020607422,0,0.15794331200000006,0.357713576,0.09987848999999997,0.120031462,0.068052136,0.18821145900000003
56,LUS_56,2500,0.32257642500000006,0.21770434321547583,0.10487208146814327,0.012709865,0.007605275999999999,0.003874081,0.013061254,0.013645453,0,0.208689567,0.369658598,0.051219774,0.024557259,0.080939904,0.20371088200000004
58,LUBF_58,2500,0.09500839599999998,0.09500839644048609,0,0.012906723,0.011805016,0.003006211,0.020396822999999998,0.014389833000000001,0,0.379230817,0.40808319200000004,0.08796637400000001,0.07417187400000001,0.04392056800000001,0.006627175
